Var1,Var2,Freq
MONDO:0001880,ICD10CM:K14.2,6
MONDO:0043247,ICD10CM:K22.6,6
MONDO:0001155,ICD10CM:K28.0,6
MONDO:0024415,ICD10CM:K29.81,6
MONDO:0001878,ICD10CM:K31.1,6
MONDO:0056798,ICD10CM:K38.9,6
MONDO:0000747,ICD10CM:K42.9,6
MONDO:0043579,ICD10CM:K52.9,6
MONDO:0004565,ICD10CM:K56.609,6
MONDO:0060766,ICD10CM:K62.0,6
MONDO:0021398,ICD10CM:K62.1,6
MONDO:0004754,ICD10CM:K62.3,6
MONDO:0001177,ICD10CM:K62.4,6
MONDO:0019084,ICD10CM:K62.7,6
MONDO:0021400,ICD10CM:K63.5,6
MONDO:0020591,ICD10CM:K66.9,6
MONDO:0021104,ICD10CM:K70.0,6
MONDO:0006644,ICD10CM:K74.69,6
MONDO:0013433,ICD10CM:K83.01,6
MONDO:0001928,ICD10CM:K83.09,6
MONDO:0001929,ICD10CM:K83.09,6
MONDO:0004789,ICD10CM:K83.09,6
MONDO:0018646,ICD10CM:K83.09,6
MONDO:0005003,ICD10CM:K86.1,6
MONDO:0020598,ICD10CM:K90.9,6
MONDO:0005948,ICD10CM:L01.03,6
MONDO:0005230,ICD10CM:L03.90,6
MONDO:0002885,ICD10CM:L08.1,6
MONDO:0006609,ICD10CM:L21.0,6
MONDO:0043233,ICD10CM:L26,6
MONDO:0021739,ICD10CM:L28.2,6
MONDO:0021340,ICD10CM:L30.4,6
MONDO:0021377,ICD10CM:L43.0,6
MONDO:0006545,ICD10CM:L51.9,6
MONDO:0043233,ICD10CM:L53.9,6
MONDO:0041182,ICD10CM:L56.4,6
MONDO:0005173,ICD10CM:L57.0,6
MONDO:0009848,ICD10CM:L66.3,6
MONDO:0043777,ICD10CM:L71.1,6
MONDO:0018850,ICD10CM:L72.12,6
MONDO:0043468,ICD10CM:L73.0,6
MONDO:0000242,ICD10CM:L73.8,6
MONDO:0006581,ICD10CM:L74.1,6
MONDO:0008661,ICD10CM:L80,6
MONDO:0018683,ICD10CM:L85.0,6
MONDO:0007869,ICD10CM:L87.0,6
MONDO:0021654,ICD10CM:L98.5,6
MONDO:0018088,ICD10CM:M04.1,6
MONDO:0008523,ICD10CM:M04.8,6
MONDO:0011462,ICD10CM:M04.8,6
MONDO:0012316,ICD10CM:M04.8,6
MONDO:0022208,ICD10CM:M11.9,6
MONDO:0012893,ICD10CM:M16.9,6
MONDO:0012894,ICD10CM:M17.9,6
MONDO:0045044,ICD10CM:M24.20,6
MONDO:0043240,ICD10CM:M36.2,6
MONDO:0044753,ICD10CM:M48.06,6
MONDO:0044753,ICD10CM:M48.061,6
MONDO:0000812,ICD10CM:M48.9,6
MONDO:0056802,ICD10CM:M71.9,6
MONDO:0002181,ICD10CM:M77.9,6
MONDO:0005554,ICD10CM:M79.0,6
MONDO:0019665,ICD10CM:M85.00,6
MONDO:0005246,ICD10CM:M86.9,6
MONDO:0021750,ICD10CM:N13.6,6
MONDO:0001085,ICD10CM:N15.9,6
MONDO:0001085,ICD10CM:N16,6
MONDO:0021568,ICD10CM:N25.9,6
MONDO:0007197,ICD10CM:N32.3,6
MONDO:0004760,ICD10CM:N36.5,6
MONDO:0022103,ICD10CM:N41.1,6
MONDO:0020977,ICD10CM:N41.4,6
MONDO:0005193,ICD10CM:N42.31,6
MONDO:0002036,ICD10CM:N48.9,6
MONDO:0043352,ICD10CM:N49.3,6
MONDO:0001100,ICD10CM:N62,6
MONDO:0023557,ICD10CM:N76.0,6
MONDO:0005133,ICD10CM:N80.9,6
MONDO:0000751,ICD10CM:N84.1,6
MONDO:0041161,ICD10CM:N85.00,6
MONDO:0006096,ICD10CM:N85.02,6
MONDO:0006782,ICD10CM:N85.7,6
MONDO:0006736,ICD10CM:N87.9,6
MONDO:0001753,ICD10CM:N97.2,6
MONDO:0016785,ICD10CM:O01.9,6
MONDO:0044014,ICD10CM:O90.5,6
MONDO:0045019,ICD10CM:O92.70,6
MONDO:0019091,ICD10CM:P27.8,6
MONDO:0000577,ICD10CM:P61.4,6
MONDO:0016020,ICD10CM:Q01.0,6
MONDO:0021129,ICD10CM:Q11.2,6
MONDO:0020367,ICD10CM:Q15.0,6
MONDO:0010920,ICD10CM:Q17.2,6
MONDO:0002070,ICD10CM:Q21.0,6
MONDO:0019944,ICD10CM:Q21.8,6
MONDO:0019813,ICD10CM:Q22.4,6
MONDO:0020398,ICD10CM:Q23.2,6
MONDO:0011827,ICD10CM:Q25.0,6
MONDO:0012155,ICD10CM:Q30.0,6
MONDO:0007878,ICD10CM:Q31.5,6
MONDO:0007125,ICD10CM:Q38.1,6
MONDO:0001562,ICD10CM:Q40.1,6
MONDO:0001046,ICD10CM:Q42.3,6
MONDO:0007955,ICD10CM:Q43.0,6
MONDO:0005518,ICD10CM:Q56.3,6
MONDO:0010805,ICD10CM:Q64.10,6
MONDO:0016576,ICD10CM:Q71.60,6
MONDO:0009107,ICD10CM:Q77.5,6
MONDO:0020779,ICD10CM:Q78.9,6
MONDO:0019306,ICD10CM:Q80.2,6
MONDO:0019313,ICD10CM:Q82.0,6
MONDO:0007950,ICD10CM:Q82.2,6
MONDO:0018975,ICD10CM:Q85.01,6
MONDO:0042983,ICD10CM:Q85.9,6
MONDO:0000078,ICD10CM:Q87.0,6
MONDO:0008678,ICD10CM:Q93.82,6
MONDO:0008434,ICD10CM:Q93.88,6
MONDO:0009532,ICD10CM:Q93.88,6
MONDO:0005638,ICD10CM:R48.2,6
MONDO:0005229,ICD10CM:R78.81,6
MONDO:0015474,ICD9CM:007.4,6
MONDO:0045031,ICD9CM:009.2,6
MONDO:0005828,ICD9CM:027.0,6
MONDO:0020920,ICD9CM:041.49,6
MONDO:0005769,ICD9CM:053.11,6
MONDO:0005792,ICD9CM:054.2,6
MONDO:0006011,ICD9CM:070,6
MONDO:0019632,ICD9CM:088.81,6
MONDO:0040922,ICD9CM:092.9,6
MONDO:0005977,ICD9CM:094.0,6
MONDO:0017376,ICD9CM:099.3,6
MONDO:0040925,ICD9CM:102.8,6
MONDO:0000254,ICD9CM:111.9,6
MONDO:0005706,ICD9CM:114.9,6
MONDO:0005974,ICD9CM:127.2,6
MONDO:0003472,ICD9CM:132.9,6
MONDO:0004608,ICD9CM:146.6,6
MONDO:0004608,ICD9CM:146.7,6
MONDO:0004608,ICD9CM:146.9,6
MONDO:0015459,ICD9CM:147.1,6
MONDO:0015459,ICD9CM:147.3,6
MONDO:0000956,ICD9CM:152.9,6
MONDO:0002033,ICD9CM:153.4,6
MONDO:0002691,ICD9CM:155.0,6
MONDO:0000952,ICD9CM:170.7,6
MONDO:0005628,ICD9CM:175,6
MONDO:0005836,ICD9CM:187.9,6
MONDO:0002367,ICD9CM:189.0,6
MONDO:0004709,ICD9CM:191.4,6
MONDO:0005872,ICD9CM:192.9,6
MONDO:0004638,ICD9CM:200.1,6
MONDO:0017604,ICD9CM:200.3,6
MONDO:0019462,ICD9CM:200.37,6
MONDO:0009975,ICD9CM:200.7,6
MONDO:0006429,ICD9CM:201.97,6
MONDO:0018906,ICD9CM:202.0,6
MONDO:0004967,ICD9CM:204.0,6
MONDO:0004180,ICD9CM:223.9,6
MONDO:0002013,ICD9CM:228.1,6
MONDO:0004707,ICD9CM:230.6,6
MONDO:0009891,ICD9CM:238.4,6
MONDO:0009692,ICD9CM:238.76,6
MONDO:0005070,ICD9CM:239.9,6
MONDO:0006742,ICD9CM:240.0,6
MONDO:0007699,ICD9CM:245.2,6
MONDO:0018912,ICD9CM:255.0,6
MONDO:0007080,ICD9CM:255.11,6
MONDO:0001119,ICD9CM:256.31,6
MONDO:0008487,ICD9CM:256.4,6
MONDO:0024299,ICD9CM:268.0,6
MONDO:0004736,ICD9CM:270,6
MONDO:0004738,ICD9CM:270.5,6
MONDO:0004736,ICD9CM:270.9,6
MONDO:0037871,ICD9CM:270.9,6
MONDO:0002525,ICD9CM:272,6
MONDO:0005393,ICD9CM:274.9,6
MONDO:0037821,ICD9CM:277.1,6
MONDO:0009763,ICD9CM:278.03,6
MONDO:0001902,ICD9CM:279.04,6
MONDO:0005046,ICD9CM:279.9,6
MONDO:0001356,ICD9CM:280,6
MONDO:0011382,ICD9CM:282.60,6
MONDO:0020725,ICD9CM:285.2,6
MONDO:0001531,ICD9CM:286,6
MONDO:0010602,ICD9CM:286.0,6
MONDO:0002052,ICD9CM:289.1,6
MONDO:0021702,ICD9CM:291.1,6
MONDO:0000946,ICD9CM:306.51,6
MONDO:0002000,ICD9CM:320.81,6
MONDO:0004975,ICD9CM:331.0,6
MONDO:0001168,ICD9CM:343.1,6
MONDO:0005027,ICD9CM:345.9,6
MONDO:0003543,ICD9CM:350.9,6
MONDO:0019056,ICD9CM:358.9,6
MONDO:0001360,ICD9CM:360.41,6
MONDO:0001451,ICD9CM:362.60,6
MONDO:0004744,ICD9CM:365.00,6
MONDO:0005129,ICD9CM:366,6
MONDO:0001782,ICD9CM:366.17,6
MONDO:0001466,ICD9CM:370.21,6
MONDO:0001214,ICD9CM:372.0,6
MONDO:0001412,ICD9CM:372.54,6
MONDO:0001603,ICD9CM:374.21,6
MONDO:0006879,ICD9CM:377.00,6
MONDO:0002003,ICD9CM:377.31,6
MONDO:0006649,ICD9CM:377.41,6
MONDO:0002135,ICD9CM:377.9,6
MONDO:0003432,ICD9CM:378.30,6
MONDO:0018690,ICD9CM:379.46,6
MONDO:0004843,ICD9CM:379.50,6
MONDO:0004795,ICD9CM:380.1,6
MONDO:0004866,ICD9CM:381.81,6
MONDO:0001109,ICD9CM:383.20,6
MONDO:0006533,ICD9CM:385.3,6
MONDO:0006533,ICD9CM:385.32,6
MONDO:0020677,ICD9CM:388.2,6
MONDO:0020679,ICD9CM:389.00,6
MONDO:0020678,ICD9CM:389.10,6
MONDO:0042967,ICD9CM:394,6
MONDO:0004978,ICD9CM:395.0,6
MONDO:0001089,ICD9CM:410.20,6
MONDO:0001088,ICD9CM:410.30,6
MONDO:0006805,ICD9CM:411.1,6
MONDO:0001493,ICD9CM:416,6
MONDO:0003803,ICD9CM:424.1,6
MONDO:0020803,ICD9CM:426.50,6
MONDO:0002442,ICD9CM:426.82,6
MONDO:0000992,ICD9CM:426.9,6
MONDO:0005160,ICD9CM:441.1,6
MONDO:0005160,ICD9CM:441.3,6
MONDO:0005160,ICD9CM:441.6,6
MONDO:0009303,ICD9CM:446.21,6
MONDO:0017991,ICD9CM:446.7,6
MONDO:0001498,ICD9CM:456.4,6
MONDO:0020600,ICD9CM:462,6
MONDO:0006031,ICD9CM:473,6
MONDO:0000261,ICD9CM:474.01,6
MONDO:0020592,ICD9CM:478.20,6
MONDO:0004649,ICD9CM:482.81,6
MONDO:0005242,ICD9CM:510,6
MONDO:0020520,ICD9CM:516.5,6
MONDO:0001338,ICD9CM:522.4,6
MONDO:0009850,ICD9CM:523.4,6
MONDO:0009850,ICD9CM:523.40,6
MONDO:0001142,ICD9CM:527,6
MONDO:0001880,ICD9CM:529.2,6
MONDO:0008698,ICD9CM:530.0,6
MONDO:0008586,ICD9CM:530.84,6
MONDO:0004628,ICD9CM:535,6
MONDO:0009960,ICD9CM:555.9,6
MONDO:0004754,ICD9CM:569.1,6
MONDO:0001505,ICD9CM:571.1,6
MONDO:0006644,ICD9CM:571.2,6
MONDO:0043693,ICD9CM:571.3,6
MONDO:0006515,ICD9CM:577.0,6
MONDO:0020598,ICD9CM:579.9,6
MONDO:0001721,ICD9CM:599.82,6
MONDO:0008231,ICD9CM:607.85,6
MONDO:0005219,ICD9CM:610.1,6
MONDO:0005133,ICD9CM:617,6
MONDO:0001592,ICD9CM:618,6
MONDO:0005698,ICD9CM:622.5,6
MONDO:0004160,ICD9CM:625.6,6
MONDO:0001836,ICD9CM:626.0,6
MONDO:0006248,ICD9CM:630,6
MONDO:0004846,ICD9CM:641.20,6
MONDO:0045019,ICD9CM:676.90,6
MONDO:0006608,ICD9CM:690.10,6
MONDO:0006609,ICD9CM:690.11,6
MONDO:0005173,ICD9CM:702.0,6
MONDO:0002917,ICD9CM:704,6
MONDO:0012328,ICD9CM:704.42,6
MONDO:0006608,ICD9CM:706.3,6
MONDO:0008661,ICD9CM:709.01,6
MONDO:0004941,ICD9CM:710.5,6
MONDO:0018382,ICD9CM:732.2,6
MONDO:0018815,ICD9CM:733.22,6
MONDO:0020354,ICD9CM:743.52,6
MONDO:0013300,ICD9CM:744.83,6
MONDO:0009144,ICD9CM:746.2,6
MONDO:0015450,ICD9CM:746.82,6
MONDO:0007345,ICD9CM:747.1,6
MONDO:0012155,ICD9CM:748.0,6
MONDO:0020642,ICD9CM:753.10,6
MONDO:0020642,ICD9CM:753.12,6
MONDO:0008213,ICD9CM:754.81,6
MONDO:0000859,ICD9CM:756.17,6
MONDO:0003656,ICD9CM:791.2,6
MONDO:0008015,ICD9CM:994.6,6
MONDO:0005831,ICD10CM:A18.2,5
MONDO:0005828,ICD10CM:A32.9,5
MONDO:0017776,ICD10CM:A43.9,5
MONDO:0005824,ICD10CM:A48.1,5
MONDO:0019632,ICD10CM:A69.20,5
MONDO:0019376,ICD10CM:A92.31,5
MONDO:0005769,ICD10CM:B02.21,5
MONDO:0005231,ICD10CM:B19.20,5
MONDO:0012268,ICD10CM:B20,5
MONDO:0005108,ICD10CM:B34.9,5
MONDO:0001628,ICD10CM:B35.1,5
MONDO:0005706,ICD10CM:B38.9,5
MONDO:0002041,ICD10CM:B49,5
MONDO:0005974,ICD10CM:B78.9,5
MONDO:0004608,ICD10CM:C10.2,5
MONDO:0004608,ICD10CM:C10.9,5
MONDO:0015459,ICD10CM:C11.0,5
MONDO:0015459,ICD10CM:C11.1,5
MONDO:0015459,ICD10CM:C11.3,5
MONDO:0005806,ICD10CM:C13.2,5
MONDO:0000920,ICD10CM:C17.0,5
MONDO:0000956,ICD10CM:C17.9,5
MONDO:0002033,ICD10CM:C18.0,5
MONDO:0005575,ICD10CM:C18.9,5
MONDO:0006519,ICD10CM:C20,5
MONDO:0005815,ICD10CM:C25.4,5
MONDO:0001748,ICD10CM:C31.0,5
MONDO:0001322,ICD10CM:C38.0,5
MONDO:0005843,ICD10CM:C38.3,5
MONDO:0005837,ICD10CM:C41.1,5
MONDO:0001528,ICD10CM:C51.9,5
MONDO:0001402,ICD10CM:C52,5
MONDO:0002974,ICD10CM:C53.9,5
MONDO:0006003,ICD10CM:C54.9,5
MONDO:0002715,ICD10CM:C55,5
MONDO:0001325,ICD10CM:C60.9,5
MONDO:0005447,ICD10CM:C62.90,5
MONDO:0005836,ICD10CM:C63.9,5
MONDO:0001372,ICD10CM:C67.5,5
MONDO:0006295,ICD10CM:C68.9,5
MONDO:0002912,ICD10CM:C71.7,5
MONDO:0001657,ICD10CM:C71.9,5
MONDO:0002108,ICD10CM:C73,5
MONDO:0005190,ICD10CM:C88.0,5
MONDO:0007926,ICD10CM:C88.0,5
MONDO:0009693,ICD10CM:C90.00,5
MONDO:0004948,ICD10CM:C91.10,5
MONDO:0016569,ICD10CM:D18.1,5
MONDO:0005165,ICD10CM:D36.9,5
MONDO:0009692,ICD10CM:D47.4,5
MONDO:0009852,ICD10CM:D51.0,5
MONDO:0016486,ICD10CM:D56.1,5
MONDO:0044210,ICD10CM:D56.3,5
MONDO:0011382,ICD10CM:D57.1,5
MONDO:0002280,ICD10CM:D64.9,5
MONDO:0010602,ICD10CM:D66,5
MONDO:0024574,ICD10CM:D68.0,5
MONDO:0013361,ICD10CM:D68.2,5
MONDO:0019145,ICD10CM:D68.59,5
MONDO:0006785,ICD10CM:D69.0,5
MONDO:0006794,ICD10CM:D69.0,5
MONDO:0019167,ICD10CM:D69.0,5
MONDO:0010119,ICD10CM:D69.1,5
MONDO:0008090,ICD10CM:D70.4,5
MONDO:0007572,ICD10CM:D75.0,5
MONDO:0005571,ICD10CM:D75.1,5
MONDO:0005570,ICD10CM:D75.9,5
MONDO:0007818,ICD10CM:D82.4,5
MONDO:0005420,ICD10CM:E03.9,5
MONDO:0005397,ICD10CM:E04.9,5
MONDO:0018992,ICD10CM:E06.5,5
MONDO:0005803,ICD10CM:E16.9,5
MONDO:0001220,ICD10CM:E20.9,5
MONDO:0010837,ICD10CM:E21.0,5
MONDO:0018555,ICD10CM:E23.0,5
MONDO:0003962,ICD10CM:E23.6,5
MONDO:0020528,ICD10CM:E24.0,5
MONDO:0018912,ICD10CM:E24.9,5
MONDO:0005495,ICD10CM:E27.9,5
MONDO:0008487,ICD10CM:E28.2,5
MONDO:0001119,ICD10CM:E28.319,5
MONDO:0010012,ICD10CM:E31.0,5
MONDO:0001371,ICD10CM:E46,5
MONDO:0006661,ICD10CM:E54,5
MONDO:0016239,ICD10CM:E72.04,5
MONDO:0018868,ICD10CM:E75.29,5
MONDO:0001807,ICD10CM:E78.2,5
MONDO:0001807,ICD10CM:E78.49,5
MONDO:0009515,ICD10CM:E78.6,5
MONDO:0018999,ICD10CM:E78.6,5
MONDO:0017764,ICD10CM:E83.2,5
MONDO:0019440,ICD10CM:E85.3,5
MONDO:0003019,ICD10CM:E87.6,5
MONDO:0001087,ICD10CM:F21,5
MONDO:0004359,ICD10CM:F22,5
MONDO:0002050,ICD10CM:F32.9,5
MONDO:0005371,ICD10CM:F39,5
MONDO:0001247,ICD10CM:F40.10,5
MONDO:0005618,ICD10CM:F41.9,5
MONDO:0005146,ICD10CM:F43.10,5
MONDO:0001596,ICD10CM:F45.21,5
MONDO:0000690,ICD10CM:F45.22,5
MONDO:0003117,ICD10CM:F45.9,5
MONDO:0005379,ICD10CM:F48.9,5
MONDO:0005351,ICD10CM:F50.00,5
MONDO:0005451,ICD10CM:F50.9,5
MONDO:0002134,ICD10CM:F52.9,5
MONDO:0001156,ICD10CM:F60.3,5
MONDO:0001521,ICD10CM:F60.3,5
MONDO:0001162,ICD10CM:F63.9,5
MONDO:0002182,ICD10CM:F80.9,5
MONDO:0004681,ICD10CM:F81.9,5
MONDO:0005259,ICD10CM:F84.5,5
MONDO:0005352,ICD10CM:F91.9,5
MONDO:0007661,ICD10CM:F95.2,5
MONDO:0002265,ICD10CM:F98.4,5
MONDO:0020128,ICD10CM:G12.20,5
MONDO:0003441,ICD10CM:G24.9,5
MONDO:0006731,ICD10CM:G25.71,5
MONDO:0004975,ICD10CM:G30.9,5
MONDO:0005264,ICD10CM:G45.9,5
MONDO:0024377,ICD10CM:G47.21,5
MONDO:0024378,ICD10CM:G47.22,5
MONDO:0024381,ICD10CM:G47.25,5
MONDO:0007713,ICD10CM:G51.3,5
MONDO:0008076,ICD10CM:G54.5,5
MONDO:0008392,ICD10CM:G60.0,5
MONDO:0015358,ICD10CM:G60.0,5
MONDO:0002335,ICD10CM:G61.81,5
MONDO:0019056,ICD10CM:G70.9,5
MONDO:0018948,ICD10CM:G71.2,5
MONDO:0001167,ICD10CM:G80.1,5
MONDO:0001150,ICD10CM:G91.9,5
MONDO:0005527,ICD10CM:G92,5
MONDO:0003382,ICD10CM:H02.9,5
MONDO:0001854,ICD10CM:H04.9,5
MONDO:0020369,ICD10CM:H18.51,5
MONDO:0005129,ICD10CM:H26.9,5
MONDO:0001451,ICD10CM:H35.40,5
MONDO:0004037,ICD10CM:H35.81,5
MONDO:0005885,ICD10CM:H46.9,5
MONDO:0004892,ICD10CM:H52.7,5
MONDO:0001564,ICD10CM:H53.30,5
MONDO:0004843,ICD10CM:H55.00,5
MONDO:0001109,ICD10CM:H70.209,5
MONDO:0002643,ICD10CM:H81.90,5
MONDO:0002467,ICD10CM:H83.90,5
MONDO:0004978,ICD10CM:I06.0,5
MONDO:0000471,ICD10CM:I07.9,5
MONDO:0017148,ICD10CM:I27.0,5
MONDO:0001823,ICD10CM:I49.5,5
MONDO:0001715,ICD10CM:I65.1,5
MONDO:0005160,ICD10CM:I71.1,5
MONDO:0005160,ICD10CM:I71.3,5
MONDO:0005160,ICD10CM:I71.5,5
MONDO:0005160,ICD10CM:I71.9,5
MONDO:0006786,ICD10CM:I82.0,5
MONDO:0021645,ICD10CM:I85.01,5
MONDO:0002052,ICD10CM:I88.1,5
MONDO:0002052,ICD10CM:I88.9,5
MONDO:0001040,ICD10CM:J00,5
MONDO:0005002,ICD10CM:J44.9,5
MONDO:0004979,ICD10CM:J45.909,5
MONDO:0017853,ICD10CM:J67.9,5
MONDO:0005275,ICD10CM:J98.4,5
MONDO:0004492,ICD10CM:J98.51,5
MONDO:0015613,ICD10CM:K00.5,5
MONDO:0019507,ICD10CM:K00.5,5
MONDO:0002507,ICD10CM:K06.1,5
MONDO:0002378,ICD10CM:K09.8,5
MONDO:0008698,ICD10CM:K22.0,5
MONDO:0001561,ICD10CM:K31.1,5
MONDO:0000746,ICD10CM:K40.90,5
MONDO:0002203,ICD10CM:K59.00,5
MONDO:0001273,ICD10CM:K59.3,5
MONDO:0005020,ICD10CM:K63.9,5
MONDO:0004871,ICD10CM:K64.5,5
MONDO:0016264,ICD10CM:K75.4,5
MONDO:0004868,ICD10CM:K83.9,5
MONDO:0006515,ICD10CM:K85.9,5
MONDO:0005312,ICD10CM:K91.850,5
MONDO:0004335,ICD10CM:K92.9,5
MONDO:0018182,ICD10CM:L01.03,5
MONDO:0006608,ICD10CM:L21.9,5
MONDO:0016597,ICD10CM:L40.1,5
MONDO:0012865,ICD10CM:L73.1,5
MONDO:0006581,ICD10CM:L74.0,5
MONDO:0019803,ICD10CM:L81.7,5
MONDO:0008420,ICD10CM:L82.1,5
MONDO:0005348,ICD10CM:L91.0,5
MONDO:0017376,ICD10CM:M02.30,5
MONDO:0005393,ICD10CM:M10.9,5
MONDO:0006794,ICD10CM:M31.0,5
MONDO:0009303,ICD10CM:M31.0,5
MONDO:0019509,ICD10CM:M31.0,5
MONDO:0017991,ICD10CM:M31.4,5
MONDO:0007915,ICD10CM:M32.9,5
MONDO:0005100,ICD10CM:M34.0,5
MONDO:0005100,ICD10CM:M34.9,5
MONDO:0010030,ICD10CM:M35.00,5
MONDO:0005392,ICD10CM:M41.9,5
MONDO:0005965,ICD10CM:M48.00,5
MONDO:0005290,ICD10CM:M62.82,5
MONDO:0006516,ICD10CM:M62.84,5
MONDO:0007476,ICD10CM:M72.0,5
MONDO:0005031,ICD10CM:M72.9,5
MONDO:0005298,ICD10CM:M81.0,5
MONDO:0005380,ICD10CM:M87.9,5
MONDO:0006820,ICD10CM:N17.1,5
MONDO:0001721,ICD10CM:N36.42,5
MONDO:0008231,ICD10CM:N48.6,5
MONDO:0001009,ICD10CM:N60.09,5
MONDO:0001099,ICD10CM:N64.89,5
MONDO:0002345,ICD10CM:N72,5
MONDO:0001288,ICD10CM:N80.4,5
MONDO:0001589,ICD10CM:N81.5,5
MONDO:0001625,ICD10CM:N83.1,5
MONDO:0005698,ICD10CM:N88.3,5
MONDO:0001836,ICD10CM:N91.2,5
MONDO:0021723,ICD10CM:N94.2,5
MONDO:0000755,ICD10CM:O00.9,5
MONDO:0005081,ICD10CM:O14.90,5
MONDO:0001754,ICD10CM:O15.9,5
MONDO:0005917,ICD10CM:O43.90,5
MONDO:0010011,ICD10CM:Q04.6,5
MONDO:0009106,ICD10CM:Q06.2,5
MONDO:0015998,ICD10CM:Q12.1,5
MONDO:0020366,ICD10CM:Q15.0,5
MONDO:0020368,ICD10CM:Q15.0,5
MONDO:0018089,ICD10CM:Q20.1,5
MONDO:0018090,ICD10CM:Q20.2,5
MONDO:0020439,ICD10CM:Q21.1,5
MONDO:0015273,ICD10CM:Q21.2,5
MONDO:0020290,ICD10CM:Q21.2,5
MONDO:0009144,ICD10CM:Q22.5,5
MONDO:0017735,ICD10CM:Q23.0,5
MONDO:0015661,ICD10CM:Q24.0,5
MONDO:0015450,ICD10CM:Q24.2,5
MONDO:0006935,ICD10CM:Q24.3,5
MONDO:0005453,ICD10CM:Q24.9,5
MONDO:0020453,ICD10CM:Q26.3,5
MONDO:0019804,ICD10CM:Q32.0,5
MONDO:0011340,ICD10CM:Q32.1,5
MONDO:0016064,ICD10CM:Q35.9,5
MONDO:0016044,ICD10CM:Q37.9,5
MONDO:0007927,ICD10CM:Q38.2,5
MONDO:0018309,ICD10CM:Q43.1,5
MONDO:0019034,ICD10CM:Q45.3,5
MONDO:0015839,ICD10CM:Q51.2,5
MONDO:0015842,ICD10CM:Q51.3,5
MONDO:0009047,ICD10CM:Q53.9,5
MONDO:0019636,ICD10CM:Q60.0,5
MONDO:0018470,ICD10CM:Q60.2,5
MONDO:0019637,ICD10CM:Q60.5,5
MONDO:0019005,ICD10CM:Q61.5,5
MONDO:0018551,ICD10CM:Q64.4,5
MONDO:0018844,ICD10CM:Q64.4,5
MONDO:0007342,ICD10CM:Q66.0,5
MONDO:0007342,ICD10CM:Q66.89,5
MONDO:0017470,ICD10CM:Q68.2,5
MONDO:0017560,ICD10CM:Q68.2,5
MONDO:0017468,ICD10CM:Q68.8,5
MONDO:0007330,ICD10CM:Q74.0,5
MONDO:0008482,ICD10CM:Q74.0,5
MONDO:0017985,ICD10CM:Q74.0,5
MONDO:0018154,ICD10CM:Q74.0,5
MONDO:0017471,ICD10CM:Q74.1,5
MONDO:0008274,ICD10CM:Q78.1,5
MONDO:0017198,ICD10CM:Q78.2,5
MONDO:0005508,ICD10CM:Q78.6,5
MONDO:0001414,ICD10CM:Q78.8,5
MONDO:0006726,ICD10CM:Q79.1,5
MONDO:0000747,ICD10CM:Q79.2,5
MONDO:0009869,ICD10CM:Q87.0,5
MONDO:0015375,ICD10CM:Q87.0,5
MONDO:0018965,ICD10CM:Q87.81,5
MONDO:0006547,ICD10CM:R21,5
MONDO:0002134,ICD10CM:R37,5
MONDO:0006931,ICD10CM:R91.1,5
MONDO:0005644,ICD9CM:006.9,5
MONDO:0005707,ICD9CM:007.2,5
MONDO:0005819,ICD9CM:012.30,5
MONDO:0005077,ICD9CM:033.9,5
MONDO:0021680,ICD9CM:041.00,5
MONDO:0005114,ICD9CM:041.2,5
MONDO:0005141,ICD9CM:041.7,5
MONDO:0005113,ICD9CM:041.9,5
MONDO:0017373,ICD9CM:045.90,5
MONDO:0005700,ICD9CM:052.9,5
MONDO:0006619,ICD9CM:057.8,5
MONDO:0002282,ICD9CM:066.4,5
MONDO:0005231,ICD9CM:070.54,5
MONDO:0001209,ICD9CM:078.10,5
MONDO:0005161,ICD9CM:079.4,5
MONDO:0005701,ICD9CM:079.98,5
MONDO:0005108,ICD9CM:079.99,5
MONDO:0001720,ICD9CM:098.51,5
MONDO:0021839,ICD9CM:104.9,5
MONDO:0002967,ICD9CM:110.0,5
MONDO:0001984,ICD9CM:112.3,5
MONDO:0002099,ICD9CM:115.00,5
MONDO:0018312,ICD9CM:115.90,5
MONDO:0015908,ICD9CM:117.2,5
MONDO:0005135,ICD9CM:134.9,5
MONDO:0005135,ICD9CM:136.9,5
MONDO:0004608,ICD9CM:146,5
MONDO:0007576,ICD9CM:150.8,5
MONDO:0008903,ICD9CM:162.8,5
MONDO:0001672,ICD9CM:162.9,5
MONDO:0005089,ICD9CM:171.9,5
MONDO:0005864,ICD9CM:171.9,5
MONDO:0000928,ICD9CM:172.1,5
MONDO:0002898,ICD9CM:173.9,5
MONDO:0005628,ICD9CM:175.9,5
MONDO:0006003,ICD9CM:182,5
MONDO:0005447,ICD9CM:186.9,5
MONDO:0009975,ICD9CM:200.00,5
MONDO:0018876,ICD9CM:200.40,5
MONDO:0020325,ICD9CM:200.60,5
MONDO:0004949,ICD9CM:202.0,5
MONDO:0009693,ICD9CM:203.0,5
MONDO:0018689,ICD9CM:203.10,5
MONDO:0004967,ICD9CM:204.00,5
MONDO:0004948,ICD9CM:204.1,5
MONDO:0018874,ICD9CM:205.00,5
MONDO:0004643,ICD9CM:205.90,5
MONDO:0010643,ICD9CM:208.00,5
MONDO:0001014,ICD9CM:208.10,5
