mid,versionedIcd
MONDO:0044988,ICD10CM:S72.91XAS72.91XA
MONDO:0005315,ICD10CM:S72.91XDS72.91XD
MONDO:0044967,ICD10CM:S72.91XDS72.91XD
MONDO:0044988,ICD10CM:S72.91XDS72.91XD
MONDO:0005315,ICD10CM:S72.91XSS72.91XS
MONDO:0044967,ICD10CM:S72.91XSS72.91XS
MONDO:0044988,ICD10CM:S72.91XSS72.91XS
MONDO:0005315,ICD10CM:S72.92XAS72.92XA
MONDO:0044967,ICD10CM:S72.92XAS72.92XA
MONDO:0044988,ICD10CM:S72.92XAS72.92XA
MONDO:0005315,ICD10CM:S72.92XDS72.92XD
MONDO:0044967,ICD10CM:S72.92XDS72.92XD
MONDO:0044988,ICD10CM:S72.92XDS72.92XD
MONDO:0005315,ICD10CM:S72.92XKS72.92XK
MONDO:0044967,ICD10CM:S72.92XKS72.92XK
MONDO:0044988,ICD10CM:S72.92XKS72.92XK
MONDO:0005315,ICD10CM:S72.92XSS72.92XS
MONDO:0044967,ICD10CM:S72.92XSS72.92XS
MONDO:0044988,ICD10CM:S72.92XSS72.92XS
MONDO:0006816,ICD10CM:S73.004AS73.004A
MONDO:0044967,ICD10CM:S73.004AS73.004A
MONDO:0044988,ICD10CM:S73.004AS73.004A
MONDO:0006816,ICD10CM:S73.004DS73.004D
MONDO:0044967,ICD10CM:S73.004DS73.004D
MONDO:0044988,ICD10CM:S73.004DS73.004D
MONDO:0006816,ICD10CM:S73.004SS73.004S
MONDO:0044967,ICD10CM:S73.004SS73.004S
MONDO:0044988,ICD10CM:S73.004SS73.004S
MONDO:0006816,ICD10CM:S73.005AS73.005A
MONDO:0044967,ICD10CM:S73.005AS73.005A
MONDO:0044988,ICD10CM:S73.005AS73.005A
MONDO:0044967,ICD10CM:S73.011AS73.011A
MONDO:0044988,ICD10CM:S73.011AS73.011A
MONDO:0044967,ICD10CM:S73.014AS73.014A
MONDO:0044988,ICD10CM:S73.014AS73.014A
MONDO:0003900,ICD10CM:S73.101AS73.101A
MONDO:0006816,ICD10CM:S73.101AS73.101A
MONDO:0044967,ICD10CM:S73.101AS73.101A
MONDO:0044988,ICD10CM:S73.101AS73.101A
MONDO:0045044,ICD10CM:S73.101AS73.101A
MONDO:0003900,ICD10CM:S73.102AS73.102A
MONDO:0006816,ICD10CM:S73.102AS73.102A
MONDO:0044967,ICD10CM:S73.102AS73.102A
MONDO:0044988,ICD10CM:S73.102AS73.102A
MONDO:0045044,ICD10CM:S73.102AS73.102A
MONDO:0003900,ICD10CM:S73.109AS73.109A
MONDO:0006816,ICD10CM:S73.109AS73.109A
MONDO:0044967,ICD10CM:S73.109AS73.109A
MONDO:0044988,ICD10CM:S73.109AS73.109A
MONDO:0045044,ICD10CM:S73.109AS73.109A
MONDO:0003900,ICD10CM:S73.191AS73.191A
MONDO:0006816,ICD10CM:S73.191AS73.191A
MONDO:0044967,ICD10CM:S73.191AS73.191A
MONDO:0044988,ICD10CM:S73.191AS73.191A
MONDO:0045044,ICD10CM:S73.191AS73.191A
MONDO:0003900,ICD10CM:S73.191DS73.191D
MONDO:0006816,ICD10CM:S73.191DS73.191D
MONDO:0044967,ICD10CM:S73.191DS73.191D
MONDO:0044988,ICD10CM:S73.191DS73.191D
MONDO:0045044,ICD10CM:S73.191DS73.191D
MONDO:0003900,ICD10CM:S73.191SS73.191S
MONDO:0006816,ICD10CM:S73.191SS73.191S
MONDO:0044967,ICD10CM:S73.191SS73.191S
MONDO:0044988,ICD10CM:S73.191SS73.191S
MONDO:0045044,ICD10CM:S73.191SS73.191S
MONDO:0003900,ICD10CM:S73.192AS73.192A
MONDO:0006816,ICD10CM:S73.192AS73.192A
MONDO:0044967,ICD10CM:S73.192AS73.192A
MONDO:0044988,ICD10CM:S73.192AS73.192A
MONDO:0045044,ICD10CM:S73.192AS73.192A
MONDO:0003900,ICD10CM:S73.192DS73.192D
MONDO:0006816,ICD10CM:S73.192DS73.192D
MONDO:0044967,ICD10CM:S73.192DS73.192D
MONDO:0044988,ICD10CM:S73.192DS73.192D
MONDO:0045044,ICD10CM:S73.192DS73.192D
MONDO:0003900,ICD10CM:S73.192SS73.192S
MONDO:0006816,ICD10CM:S73.192SS73.192S
MONDO:0044967,ICD10CM:S73.192SS73.192S
MONDO:0044988,ICD10CM:S73.192SS73.192S
MONDO:0045044,ICD10CM:S73.192SS73.192S
MONDO:0003900,ICD10CM:S73.199AS73.199A
MONDO:0006816,ICD10CM:S73.199AS73.199A
MONDO:0044967,ICD10CM:S73.199AS73.199A
MONDO:0044988,ICD10CM:S73.199AS73.199A
MONDO:0045044,ICD10CM:S73.199AS73.199A
MONDO:0003900,ICD10CM:S73.199DS73.199D
MONDO:0006816,ICD10CM:S73.199DS73.199D
MONDO:0044967,ICD10CM:S73.199DS73.199D
MONDO:0044988,ICD10CM:S73.199DS73.199D
MONDO:0045044,ICD10CM:S73.199DS73.199D
MONDO:0044967,ICD10CM:S74.00XAS74.00XA
MONDO:0044988,ICD10CM:S74.00XAS74.00XA
MONDO:0044967,ICD10CM:S74.01XAS74.01XA
MONDO:0044988,ICD10CM:S74.01XAS74.01XA
MONDO:0044967,ICD10CM:S74.01XDS74.01XD
MONDO:0044988,ICD10CM:S74.01XDS74.01XD
MONDO:0044967,ICD10CM:S74.01XSS74.01XS
MONDO:0044988,ICD10CM:S74.01XSS74.01XS
MONDO:0044967,ICD10CM:S74.02XAS74.02XA
MONDO:0044988,ICD10CM:S74.02XAS74.02XA
MONDO:0044967,ICD10CM:S74.02XDS74.02XD
MONDO:0044988,ICD10CM:S74.02XDS74.02XD
MONDO:0044967,ICD10CM:S74.02XSS74.02XS
MONDO:0044988,ICD10CM:S74.02XSS74.02XS
MONDO:0044967,ICD10CM:S74.10XDS74.10XD
MONDO:0044988,ICD10CM:S74.10XDS74.10XD
MONDO:0044967,ICD10CM:S74.11XAS74.11XA
MONDO:0044988,ICD10CM:S74.11XAS74.11XA
MONDO:0044967,ICD10CM:S74.11XDS74.11XD
MONDO:0044988,ICD10CM:S74.11XDS74.11XD
MONDO:0044967,ICD10CM:S74.11XSS74.11XS
MONDO:0044988,ICD10CM:S74.11XSS74.11XS
MONDO:0044967,ICD10CM:S76.002AS76.002A
MONDO:0044988,ICD10CM:S76.002AS76.002A
MONDO:0044967,ICD10CM:S76.011AS76.011A
MONDO:0044988,ICD10CM:S76.011AS76.011A
MONDO:0044967,ICD10CM:S76.011DS76.011D
MONDO:0044988,ICD10CM:S76.011DS76.011D
MONDO:0044967,ICD10CM:S76.011SS76.011S
MONDO:0044988,ICD10CM:S76.011SS76.011S
MONDO:0044967,ICD10CM:S76.012AS76.012A
MONDO:0044988,ICD10CM:S76.012AS76.012A
MONDO:0044967,ICD10CM:S76.012DS76.012D
MONDO:0044988,ICD10CM:S76.012DS76.012D
MONDO:0044967,ICD10CM:S76.012SS76.012S
MONDO:0044988,ICD10CM:S76.012SS76.012S
MONDO:0044967,ICD10CM:S76.019AS76.019A
MONDO:0044988,ICD10CM:S76.019AS76.019A
MONDO:0044967,ICD10CM:S76.019DS76.019D
MONDO:0044988,ICD10CM:S76.019DS76.019D
MONDO:0044967,ICD10CM:S76.021AS76.021A
MONDO:0044988,ICD10CM:S76.021AS76.021A
MONDO:0044967,ICD10CM:S76.101AS76.101A
MONDO:0044988,ICD10CM:S76.101AS76.101A
MONDO:0044967,ICD10CM:S76.102SS76.102S
MONDO:0044988,ICD10CM:S76.102SS76.102S
MONDO:0044967,ICD10CM:S76.111AS76.111A
MONDO:0044988,ICD10CM:S76.111AS76.111A
MONDO:0044967,ICD10CM:S76.111DS76.111D
MONDO:0044988,ICD10CM:S76.111DS76.111D
MONDO:0044967,ICD10CM:S76.111SS76.111S
MONDO:0044988,ICD10CM:S76.111SS76.111S
MONDO:0044967,ICD10CM:S76.112AS76.112A
MONDO:0044988,ICD10CM:S76.112AS76.112A
MONDO:0044967,ICD10CM:S76.112DS76.112D
MONDO:0044988,ICD10CM:S76.112DS76.112D
MONDO:0044967,ICD10CM:S76.112SS76.112S
MONDO:0044988,ICD10CM:S76.112SS76.112S
MONDO:0044967,ICD10CM:S76.119AS76.119A
MONDO:0044988,ICD10CM:S76.119AS76.119A
MONDO:0044967,ICD10CM:S76.119DS76.119D
MONDO:0044988,ICD10CM:S76.119DS76.119D
MONDO:0044967,ICD10CM:S76.192AS76.192A
MONDO:0044988,ICD10CM:S76.192AS76.192A
MONDO:0044967,ICD10CM:S76.202AS76.202A
MONDO:0044988,ICD10CM:S76.202AS76.202A
MONDO:0044967,ICD10CM:S76.202DS76.202D
MONDO:0044988,ICD10CM:S76.202DS76.202D
MONDO:0044967,ICD10CM:S76.211AS76.211A
MONDO:0044988,ICD10CM:S76.211AS76.211A
MONDO:0044967,ICD10CM:S76.211DS76.211D
MONDO:0044988,ICD10CM:S76.211DS76.211D
MONDO:0044967,ICD10CM:S76.212AS76.212A
MONDO:0044988,ICD10CM:S76.212AS76.212A
MONDO:0044967,ICD10CM:S76.212DS76.212D
MONDO:0044988,ICD10CM:S76.212DS76.212D
MONDO:0044967,ICD10CM:S76.219AS76.219A
MONDO:0044988,ICD10CM:S76.219AS76.219A
MONDO:0044967,ICD10CM:S76.219DS76.219D
MONDO:0044988,ICD10CM:S76.219DS76.219D
MONDO:0044967,ICD10CM:S76.219SS76.219S
MONDO:0044988,ICD10CM:S76.219SS76.219S
MONDO:0044967,ICD10CM:S76.301AS76.301A
MONDO:0044988,ICD10CM:S76.301AS76.301A
MONDO:0044967,ICD10CM:S76.301DS76.301D
MONDO:0044988,ICD10CM:S76.301DS76.301D
MONDO:0044967,ICD10CM:S76.301SS76.301S
MONDO:0044988,ICD10CM:S76.301SS76.301S
MONDO:0044967,ICD10CM:S76.302AS76.302A
MONDO:0044988,ICD10CM:S76.302AS76.302A
MONDO:0044967,ICD10CM:S76.302DS76.302D
MONDO:0044988,ICD10CM:S76.302DS76.302D
MONDO:0044967,ICD10CM:S76.302SS76.302S
MONDO:0044988,ICD10CM:S76.302SS76.302S
MONDO:0044967,ICD10CM:S76.309DS76.309D
MONDO:0044988,ICD10CM:S76.309DS76.309D
MONDO:0044967,ICD10CM:S76.309SS76.309S
MONDO:0044988,ICD10CM:S76.309SS76.309S
MONDO:0044967,ICD10CM:S76.311AS76.311A
MONDO:0044988,ICD10CM:S76.311AS76.311A
MONDO:0044967,ICD10CM:S76.311DS76.311D
MONDO:0044988,ICD10CM:S76.311DS76.311D
MONDO:0044967,ICD10CM:S76.312AS76.312A
MONDO:0044988,ICD10CM:S76.312AS76.312A
MONDO:0044967,ICD10CM:S76.312DS76.312D
MONDO:0044988,ICD10CM:S76.312DS76.312D
MONDO:0044967,ICD10CM:S76.312SS76.312S
MONDO:0044988,ICD10CM:S76.312SS76.312S
MONDO:0044967,ICD10CM:S76.319AS76.319A
MONDO:0044988,ICD10CM:S76.319AS76.319A
MONDO:0044967,ICD10CM:S76.319DS76.319D
MONDO:0044988,ICD10CM:S76.319DS76.319D
MONDO:0044967,ICD10CM:S76.811AS76.811A
MONDO:0044988,ICD10CM:S76.811AS76.811A
MONDO:0044967,ICD10CM:S76.822AS76.822A
MONDO:0044988,ICD10CM:S76.822AS76.822A
MONDO:0044967,ICD10CM:S76.911AS76.911A
MONDO:0044988,ICD10CM:S76.911AS76.911A
MONDO:0044967,ICD10CM:S76.911DS76.911D
MONDO:0044988,ICD10CM:S76.911DS76.911D
MONDO:0044967,ICD10CM:S76.911SS76.911S
MONDO:0044988,ICD10CM:S76.911SS76.911S
MONDO:0044967,ICD10CM:S76.912AS76.912A
MONDO:0044988,ICD10CM:S76.912AS76.912A
MONDO:0044967,ICD10CM:S76.919SS76.919S
MONDO:0044988,ICD10CM:S76.919SS76.919S
MONDO:0044967,ICD10CM:S76.991AS76.991A
MONDO:0044988,ICD10CM:S76.991AS76.991A
MONDO:0044967,ICD10CM:S77.12XDS77.12XD
MONDO:0044988,ICD10CM:S77.12XDS77.12XD
MONDO:0044967,ICD10CM:S78.112AS78.112A
MONDO:0044988,ICD10CM:S78.112AS78.112A
MONDO:0044967,ICD10CM:S78.119AS78.119A
MONDO:0044988,ICD10CM:S78.119AS78.119A
MONDO:0044967,ICD10CM:S79.149SS79.149S
MONDO:0044988,ICD10CM:S79.149SS79.149S
MONDO:0044967,ICD10CM:S79.911AS79.911A
MONDO:0044988,ICD10CM:S79.911AS79.911A
MONDO:0044967,ICD10CM:S79.911DS79.911D
MONDO:0044988,ICD10CM:S79.911DS79.911D
MONDO:0044967,ICD10CM:S79.912AS79.912A
MONDO:0044988,ICD10CM:S79.912AS79.912A
MONDO:0044967,ICD10CM:S79.919AS79.919A
MONDO:0044988,ICD10CM:S79.919AS79.919A
MONDO:0044967,ICD10CM:S79.919SS79.919S
MONDO:0044988,ICD10CM:S79.919SS79.919S
MONDO:0044967,ICD10CM:S79.921AS79.921A
MONDO:0044988,ICD10CM:S79.921AS79.921A
MONDO:0044967,ICD10CM:S79.922AS79.922A
MONDO:0044988,ICD10CM:S79.922AS79.922A
MONDO:0044967,ICD10CM:S80.00XAS80.00XA
MONDO:0044967,ICD10CM:S80.01XAS80.01XA
MONDO:0044967,ICD10CM:S80.01XDS80.01XD
MONDO:0044967,ICD10CM:S80.01XSS80.01XS
MONDO:0044967,ICD10CM:S80.02XAS80.02XA
MONDO:0044967,ICD10CM:S80.02XDS80.02XD
MONDO:0044967,ICD10CM:S80.02XSS80.02XS
MONDO:0044967,ICD10CM:S80.10XAS80.10XA
MONDO:0044967,ICD10CM:S80.10XDS80.10XD
MONDO:0044967,ICD10CM:S80.11XAS80.11XA
MONDO:0044967,ICD10CM:S80.11XDS80.11XD
MONDO:0044967,ICD10CM:S80.11XSS80.11XS
MONDO:0044967,ICD10CM:S80.12XAS80.12XA
MONDO:0044967,ICD10CM:S80.12XDS80.12XD
MONDO:0044967,ICD10CM:S80.12XSS80.12XS
MONDO:0005093,ICD10CM:S80.211AS80.211A
MONDO:0044967,ICD10CM:S80.211AS80.211A
MONDO:0005093,ICD10CM:S80.211DS80.211D
MONDO:0044967,ICD10CM:S80.211DS80.211D
MONDO:0005093,ICD10CM:S80.211SS80.211S
MONDO:0044967,ICD10CM:S80.211SS80.211S
MONDO:0005093,ICD10CM:S80.212AS80.212A
MONDO:0044967,ICD10CM:S80.212AS80.212A
MONDO:0005093,ICD10CM:S80.212DS80.212D
MONDO:0044967,ICD10CM:S80.212DS80.212D
MONDO:0005093,ICD10CM:S80.219AS80.219A
MONDO:0044967,ICD10CM:S80.219AS80.219A
MONDO:0005093,ICD10CM:S80.261AS80.261A
MONDO:0044967,ICD10CM:S80.261AS80.261A
MONDO:0005093,ICD10CM:S80.811AS80.811A
MONDO:0044967,ICD10CM:S80.811AS80.811A
MONDO:0005093,ICD10CM:S80.812AS80.812A
MONDO:0044967,ICD10CM:S80.812AS80.812A
MONDO:0005093,ICD10CM:S80.812SS80.812S
MONDO:0044967,ICD10CM:S80.812SS80.812S
MONDO:0005093,ICD10CM:S80.819AS80.819A
MONDO:0044967,ICD10CM:S80.819AS80.819A
MONDO:0044967,ICD10CM:S80.852DS80.852D
MONDO:0005093,ICD10CM:S80.861AS80.861A
MONDO:0044967,ICD10CM:S80.861AS80.861A
MONDO:0005093,ICD10CM:S80.862AS80.862A
MONDO:0044967,ICD10CM:S80.862AS80.862A
MONDO:0005093,ICD10CM:S80.869DS80.869D
MONDO:0044967,ICD10CM:S80.869DS80.869D
MONDO:0005093,ICD10CM:S80.922AS80.922A
MONDO:0044967,ICD10CM:S80.922AS80.922A
MONDO:0044967,ICD10CM:S81.001AS81.001A
MONDO:0044967,ICD10CM:S81.001DS81.001D
MONDO:0044967,ICD10CM:S81.001SS81.001S
MONDO:0044967,ICD10CM:S81.002AS81.002A
MONDO:0044967,ICD10CM:S81.002DS81.002D
MONDO:0044967,ICD10CM:S81.002SS81.002S
MONDO:0044967,ICD10CM:S81.009AS81.009A
MONDO:0044967,ICD10CM:S81.009DS81.009D
MONDO:0044967,ICD10CM:S81.011AS81.011A
MONDO:0044967,ICD10CM:S81.011DS81.011D
MONDO:0044967,ICD10CM:S81.011SS81.011S
MONDO:0044967,ICD10CM:S81.012AS81.012A
MONDO:0044967,ICD10CM:S81.012DS81.012D
MONDO:0044967,ICD10CM:S81.019AS81.019A
MONDO:0044967,ICD10CM:S81.019DS81.019D
MONDO:0044967,ICD10CM:S81.051AS81.051A
MONDO:0044967,ICD10CM:S81.801AS81.801A
MONDO:0044967,ICD10CM:S81.801DS81.801D
MONDO:0044967,ICD10CM:S81.801SS81.801S
MONDO:0044967,ICD10CM:S81.802AS81.802A
MONDO:0044967,ICD10CM:S81.802DS81.802D
MONDO:0044967,ICD10CM:S81.802SS81.802S
MONDO:0044967,ICD10CM:S81.809AS81.809A
MONDO:0044967,ICD10CM:S81.809DS81.809D
MONDO:0044967,ICD10CM:S81.809SS81.809S
MONDO:0044967,ICD10CM:S81.811AS81.811A
MONDO:0044967,ICD10CM:S81.811DS81.811D
MONDO:0044967,ICD10CM:S81.811SS81.811S
MONDO:0044967,ICD10CM:S81.812AS81.812A
MONDO:0044967,ICD10CM:S81.812DS81.812D
MONDO:0044967,ICD10CM:S81.819AS81.819A
MONDO:0044967,ICD10CM:S81.831AS81.831A
MONDO:0044967,ICD10CM:S81.832AS81.832A
MONDO:0044967,ICD10CM:S81.851AS81.851A
MONDO:0044967,ICD10CM:S81.851DS81.851D
MONDO:0044967,ICD10CM:S81.852AS81.852A
MONDO:0005315,ICD10CM:S82.001AS82.001A
MONDO:0044967,ICD10CM:S82.001AS82.001A
MONDO:0005315,ICD10CM:S82.001DS82.001D
MONDO:0044967,ICD10CM:S82.001DS82.001D
MONDO:0005315,ICD10CM:S82.001GS82.001G
MONDO:0044967,ICD10CM:S82.001GS82.001G
MONDO:0005315,ICD10CM:S82.002AS82.002A
MONDO:0044967,ICD10CM:S82.002AS82.002A
MONDO:0005315,ICD10CM:S82.002BS82.002B
MONDO:0044967,ICD10CM:S82.002BS82.002B
MONDO:0005315,ICD10CM:S82.002DS82.002D
MONDO:0044967,ICD10CM:S82.002DS82.002D
MONDO:0005315,ICD10CM:S82.002GS82.002G
MONDO:0044967,ICD10CM:S82.002GS82.002G
MONDO:0005315,ICD10CM:S82.002SS82.002S
MONDO:0044967,ICD10CM:S82.002SS82.002S
MONDO:0005315,ICD10CM:S82.009AS82.009A
MONDO:0044967,ICD10CM:S82.009AS82.009A
MONDO:0005315,ICD10CM:S82.009DS82.009D
MONDO:0044967,ICD10CM:S82.009DS82.009D
MONDO:0005315,ICD10CM:S82.009SS82.009S
MONDO:0044967,ICD10CM:S82.009SS82.009S
MONDO:0005315,ICD10CM:S82.013AS82.013A
MONDO:0044967,ICD10CM:S82.013AS82.013A
MONDO:0005315,ICD10CM:S82.024AS82.024A
MONDO:0044967,ICD10CM:S82.024AS82.024A
MONDO:0005315,ICD10CM:S82.025AS82.025A
MONDO:0044967,ICD10CM:S82.025AS82.025A
MONDO:0005315,ICD10CM:S82.031AS82.031A
MONDO:0044967,ICD10CM:S82.031AS82.031A
MONDO:0005315,ICD10CM:S82.032AS82.032A
MONDO:0044967,ICD10CM:S82.032AS82.032A
MONDO:0005315,ICD10CM:S82.032DS82.032D
MONDO:0044967,ICD10CM:S82.032DS82.032D
MONDO:0005315,ICD10CM:S82.034AS82.034A
MONDO:0044967,ICD10CM:S82.034AS82.034A
MONDO:0005315,ICD10CM:S82.034DS82.034D
MONDO:0044967,ICD10CM:S82.034DS82.034D
MONDO:0005315,ICD10CM:S82.034KS82.034K
MONDO:0044967,ICD10CM:S82.034KS82.034K
MONDO:0005315,ICD10CM:S82.035AS82.035A
MONDO:0044967,ICD10CM:S82.035AS82.035A
MONDO:0005315,ICD10CM:S82.035DS82.035D
MONDO:0044967,ICD10CM:S82.035DS82.035D
MONDO:0005315,ICD10CM:S82.041AS82.041A
MONDO:0044967,ICD10CM:S82.041AS82.041A
MONDO:0005315,ICD10CM:S82.042AS82.042A
MONDO:0044967,ICD10CM:S82.042AS82.042A
MONDO:0005315,ICD10CM:S82.042DS82.042D
MONDO:0044967,ICD10CM:S82.042DS82.042D
MONDO:0005315,ICD10CM:S82.044AS82.044A
MONDO:0044967,ICD10CM:S82.044AS82.044A
MONDO:0005315,ICD10CM:S82.091AS82.091A
MONDO:0044967,ICD10CM:S82.091AS82.091A
MONDO:0005315,ICD10CM:S82.091SS82.091S
MONDO:0044967,ICD10CM:S82.091SS82.091S
MONDO:0005320,ICD10CM:S82.101AS82.101A
MONDO:0005320,ICD10CM:S82.101BS82.101B
MONDO:0005320,ICD10CM:S82.102AS82.102A
MONDO:0005320,ICD10CM:S82.109AS82.109A
MONDO:0005320,ICD10CM:S82.112AS82.112A
MONDO:0006816,ICD10CM:S82.112AS82.112A
MONDO:0005320,ICD10CM:S82.121AS82.121A
MONDO:0006816,ICD10CM:S82.121AS82.121A
MONDO:0005320,ICD10CM:S82.122AS82.122A
MONDO:0006816,ICD10CM:S82.122AS82.122A
MONDO:0005320,ICD10CM:S82.122DS82.122D
MONDO:0006816,ICD10CM:S82.122DS82.122D
MONDO:0005320,ICD10CM:S82.131AS82.131A
MONDO:0006816,ICD10CM:S82.131AS82.131A
MONDO:0005320,ICD10CM:S82.131DS82.131D
MONDO:0006816,ICD10CM:S82.131DS82.131D
MONDO:0005320,ICD10CM:S82.131SS82.131S
MONDO:0006816,ICD10CM:S82.131SS82.131S
MONDO:0005320,ICD10CM:S82.141AS82.141A
MONDO:0005320,ICD10CM:S82.141DS82.141D
MONDO:0005320,ICD10CM:S82.141ES82.141E
MONDO:0005320,ICD10CM:S82.142AS82.142A
MONDO:0005320,ICD10CM:S82.142DS82.142D
MONDO:0005320,ICD10CM:S82.142GS82.142G
MONDO:0005320,ICD10CM:S82.142SS82.142S
MONDO:0005320,ICD10CM:S82.143AS82.143A
MONDO:0005320,ICD10CM:S82.143DS82.143D
MONDO:0005320,ICD10CM:S82.144AS82.144A
MONDO:0005320,ICD10CM:S82.144DS82.144D
MONDO:0005320,ICD10CM:S82.145AS82.145A
MONDO:0005320,ICD10CM:S82.145DS82.145D
MONDO:0005320,ICD10CM:S82.152AS82.152A
MONDO:0005320,ICD10CM:S82.191AS82.191A
MONDO:0005320,ICD10CM:S82.191SS82.191S
MONDO:0005320,ICD10CM:S82.192AS82.192A
MONDO:0005320,ICD10CM:S82.201AS82.201A
MONDO:0005320,ICD10CM:S82.201CS82.201C
MONDO:0005320,ICD10CM:S82.201DS82.201D
MONDO:0005320,ICD10CM:S82.201ES82.201E
MONDO:0005320,ICD10CM:S82.201FS82.201F
MONDO:0005320,ICD10CM:S82.201GS82.201G
MONDO:0005320,ICD10CM:S82.201KS82.201K
MONDO:0005320,ICD10CM:S82.201MS82.201M
MONDO:0005320,ICD10CM:S82.201PS82.201P
MONDO:0005320,ICD10CM:S82.201SS82.201S
MONDO:0005320,ICD10CM:S82.202AS82.202A
MONDO:0005320,ICD10CM:S82.202DS82.202D
MONDO:0005320,ICD10CM:S82.202GS82.202G
MONDO:0005320,ICD10CM:S82.202JS82.202J
MONDO:0005320,ICD10CM:S82.202KS82.202K
MONDO:0005320,ICD10CM:S82.202PS82.202P
MONDO:0005320,ICD10CM:S82.202SS82.202S
MONDO:0005320,ICD10CM:S82.209AS82.209A
MONDO:0005320,ICD10CM:S82.209DS82.209D
MONDO:0005320,ICD10CM:S82.209JS82.209J
MONDO:0005320,ICD10CM:S82.209SS82.209S
MONDO:0005320,ICD10CM:S82.221DS82.221D
MONDO:0005320,ICD10CM:S82.221KS82.221K
MONDO:0005320,ICD10CM:S82.222KS82.222K
MONDO:0005320,ICD10CM:S82.222MS82.222M
MONDO:0005320,ICD10CM:S82.231AS82.231A
MONDO:0005320,ICD10CM:S82.231KS82.231K
MONDO:0005320,ICD10CM:S82.232AS82.232A
MONDO:0005320,ICD10CM:S82.232PS82.232P
MONDO:0005320,ICD10CM:S82.234FS82.234F
MONDO:0005320,ICD10CM:S82.242AS82.242A
MONDO:0005320,ICD10CM:S82.242DS82.242D
MONDO:0005320,ICD10CM:S82.242GS82.242G
MONDO:0005320,ICD10CM:S82.242KS82.242K
MONDO:0005320,ICD10CM:S82.242SS82.242S
MONDO:0005320,ICD10CM:S82.251DS82.251D
MONDO:0005320,ICD10CM:S82.251ES82.251E
MONDO:0005320,ICD10CM:S82.251FS82.251F
MONDO:0005320,ICD10CM:S82.251JS82.251J
MONDO:0005320,ICD10CM:S82.251KS82.251K
MONDO:0005320,ICD10CM:S82.251MS82.251M
MONDO:0005320,ICD10CM:S82.251NS82.251N
MONDO:0005320,ICD10CM:S82.252AS82.252A
MONDO:0005320,ICD10CM:S82.252DS82.252D
MONDO:0005320,ICD10CM:S82.252MS82.252M
MONDO:0005320,ICD10CM:S82.253AS82.253A
MONDO:0005320,ICD10CM:S82.261BS82.261B
MONDO:0005320,ICD10CM:S82.291GS82.291G
MONDO:0005320,ICD10CM:S82.291KS82.291K
MONDO:0005320,ICD10CM:S82.291MS82.291M
MONDO:0005320,ICD10CM:S82.292AS82.292A
MONDO:0005320,ICD10CM:S82.292DS82.292D
MONDO:0005320,ICD10CM:S82.292KS82.292K
MONDO:0005320,ICD10CM:S82.301AS82.301A
MONDO:0043895,ICD10CM:S82.301AS82.301A
MONDO:0005320,ICD10CM:S82.301BS82.301B
MONDO:0043895,ICD10CM:S82.301BS82.301B
MONDO:0005320,ICD10CM:S82.301FS82.301F
MONDO:0043895,ICD10CM:S82.301FS82.301F
MONDO:0005320,ICD10CM:S82.301JS82.301J
MONDO:0043895,ICD10CM:S82.301JS82.301J
MONDO:0005320,ICD10CM:S82.301KS82.301K
MONDO:0043895,ICD10CM:S82.301KS82.301K
MONDO:0005320,ICD10CM:S82.302AS82.302A
MONDO:0043895,ICD10CM:S82.302AS82.302A
MONDO:0005320,ICD10CM:S82.302DS82.302D
MONDO:0043895,ICD10CM:S82.302DS82.302D
MONDO:0005320,ICD10CM:S82.302SS82.302S
MONDO:0043895,ICD10CM:S82.302SS82.302S
MONDO:0005320,ICD10CM:S82.311KS82.311K
MONDO:0043895,ICD10CM:S82.311KS82.311K
MONDO:0005320,ICD10CM:S82.391AS82.391A
MONDO:0043895,ICD10CM:S82.391AS82.391A
MONDO:0005320,ICD10CM:S82.391DS82.391D
MONDO:0043895,ICD10CM:S82.391DS82.391D
MONDO:0005320,ICD10CM:S82.392AS82.392A
MONDO:0043895,ICD10CM:S82.392AS82.392A
MONDO:0005320,ICD10CM:S82.392DS82.392D
MONDO:0043895,ICD10CM:S82.392DS82.392D
MONDO:0005315,ICD10CM:S82.401AS82.401A
MONDO:0044967,ICD10CM:S82.401AS82.401A
MONDO:0005315,ICD10CM:S82.401DS82.401D
MONDO:0044967,ICD10CM:S82.401DS82.401D
MONDO:0005315,ICD10CM:S82.401ES82.401E
MONDO:0044967,ICD10CM:S82.401ES82.401E
MONDO:0005315,ICD10CM:S82.401KS82.401K
MONDO:0044967,ICD10CM:S82.401KS82.401K
MONDO:0005315,ICD10CM:S82.401SS82.401S
MONDO:0044967,ICD10CM:S82.401SS82.401S
MONDO:0005315,ICD10CM:S82.402AS82.402A
MONDO:0044967,ICD10CM:S82.402AS82.402A
MONDO:0005315,ICD10CM:S82.402DS82.402D
MONDO:0044967,ICD10CM:S82.402DS82.402D
MONDO:0005315,ICD10CM:S82.402KS82.402K
MONDO:0044967,ICD10CM:S82.402KS82.402K
MONDO:0005315,ICD10CM:S82.402PS82.402P
MONDO:0044967,ICD10CM:S82.402PS82.402P
MONDO:0005315,ICD10CM:S82.402SS82.402S
MONDO:0044967,ICD10CM:S82.402SS82.402S
MONDO:0005315,ICD10CM:S82.409AS82.409A
